ProcesoSancionId;Expediente;ProcesoSancionTipoNombre;ProcesoSancionEstado;FechaInicio;FechaTermino;ConfirmaPdC;MultaTotalUTA;LinkSNIFA;UnidadFiscalizableId;Nombre;RegionNombre;ComunaNombre;Latitud;Longitud;CategoriaEconomicaNombre;SubCategoriaEconomicaNombre;LinkSNIFA_UF;FechaActualizacion
2691;D-190-2021;Denuncia;Programa de Cumplimiento en ejecución;07-09-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2691                          ;16238;JUMBO PORTAL EL LLANO;Región Metropolitana;San Miguel;-33.4859744;-70.65160709999998;Equipamiento;Centro comercial;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16238                         ;20-05-26
2692;D-193-2021;Denuncia;Programa de Cumplimiento en ejecución;09-09-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2692                          ;5397;CES MELCHOR 721 (RNA 110729);Región de Aysén del General Carlos Ibáñez del Campo;Aysén;-44.992429;-73.895412;Pesca y Acuicultura;Centro de engorda de salmones;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/5397                          ;20-05-26
2693;D-195-2021;Denuncia;Terminado - Sanción;09-09-2021;04-09-2024;No;93.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2693                          ;18184;CONSTRUCCIÓN OBRA SAN EUGENIO;Región Metropolitana;Ñuñoa;-33.45775198077244;-70.62654869303539;Vivienda e Inmobiliarios;Edificio Habitacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18184                         ;20-05-26
2694;D-191-2021;Denuncia;Programa de Cumplimiento en ejecución;13-09-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2694                          ;6529;ESSAL LOS MUERMOS;Región de los Lagos;Los Muermos;-41.3998;-73.4523;Saneamiento Ambiental;Planta de Tratamiento de Aguas Servidas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/6529                          ;20-05-26
2695;D-197-2021;Denuncia;Terminado - Sanción;13-09-2021;20-04-2022;No;1.9;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2695                          ;18483;HOTEL CROWNE PLAZA;Región Metropolitana;Santiago;-33.43852938635694;-70.63681187667628;Equipamiento;Establecimiento / Infraestructura para turismo;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18483                         ;20-05-26
2696;D-196-2021;Denuncia;Terminado - Sanción;30-09-2021;23-06-2022;No;50.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2696                          ;1381;TECK CARMEN DE ANDACOLLO;Región de Coquimbo;Andacollo;-30.2462;-71.0965;Minería;Minera metálica;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/1381                          ;20-05-26
2697;D-201-2021;Denuncia;Terminado - Sanción;22-09-2021;23-02-2022;No;1.3;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2697                          ;18662;EL PACTO RESTOBAR - ÑUÑOA;Región Metropolitana;Ñuñoa;-33.454971;-70.596035;Equipamiento;Discoteca / pub;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18662                         ;20-05-26
2698;D-198-2021;Denuncia;Terminado - Sanción;21-09-2021;18-04-2022;No;1.8;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2698                          ;16578;GASTRONOMÍA CHINA ORIENTAL;Región Metropolitana;Providencia;-33.432647;-70.61766879999999;Equipamiento;Restorán / Servicio de comidas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16578                         ;20-05-26
2699;D-199-2021;Denuncia;Programa de Cumplimiento en ejecución;21-09-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2699                          ;16795;BODEGA FÁBRICA DE CECINAS SOL DE AMÉRICA;Región Metropolitana;El Bosque;-33.5563643;-70.66131819999998;Agroindustrias;Planta procesadora de productos pecuarios;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16795                         ;20-05-26
2700;D-200-2021;Denuncia;Terminado - Sanción;21-09-2021;19-10-2023;No;2.8;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2700                          ;11570;DISCOTHEQUE EX_BOULEVARD;Región del Maule;Talca;-35.406972;-71.642885;Equipamiento;Discoteca / pub;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11570                         ;20-05-26
2701;D-202-2021;Denuncia;Terminado - PDC Satisfactorio;22-09-2021;15-09-2025;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2701                          ;17536;EDIFICIO EXEQUIEL FERNANDEZ 2000-ÑUÑOA;Región Metropolitana;Ñuñoa;-33.473672;-70.601202;Vivienda e Inmobiliarios;Edificio Habitacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17536                         ;20-05-26
2702;D-203-2021;Denuncia;Programa de Cumplimiento en ejecución;22-09-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2702                          ;18433;PROYECTO EDIFICIO BROWN NORTE;Región Metropolitana;Ñuñoa;-33.44628968366302;-70.59034160029674;Vivienda e Inmobiliarios;Edificio Habitacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18433                         ;20-05-26
2703;F-086-2021;Fiscalización;Terminado - Sanción;23-09-2021;22-09-2022;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2703                          ;2964;ALIMENTOS ANTILLAL;Región del Maule;Linares;-35.8563;-71.5148;Agroindustrias;Planta procesadora de productos agrícolas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/2964                          ;20-05-26
2704;D-217-2021;Denuncia;Terminado - Sanción;27-09-2021;27-09-2022;No;2.6;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2704                          ;17282;PUB MOJITO ARICA;Región de Arica y Parinacota;Arica;-18.4745998;-70.2979202;Equipamiento;Discoteca / pub;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17282                         ;20-05-26
2705;D-204-2021;Denuncia;Terminado - PDC Satisfactorio;27-09-2021;08-05-2023;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2705                          ;10186;YPF BENAVENTE ESQ. QUILLOTA;Región de los Lagos;Puerto Montt;-41.470556;-72.938309;Equipamiento;Estación de servicio;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/10186                         ;20-05-26
2706;D-205-2021;Denuncia;Terminado - Absolución;27-09-2021;09-06-2022;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2706                          ;18840;RECUPAC SA;Región Metropolitana;Huechuraba;-33.36182;-70.679894;Saneamiento Ambiental;Planta de reciclaje;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18840                         ;20-05-26
2707;D-206-2021;Denuncia;Terminado - PDC Satisfactorio;27-09-2021;20-09-2023;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2707                          ;629;PROSPECCION MINERA CARACOLES;Región de Antofagasta;Sierra Gorda;-23.058509;-69.097621;Minería;Prospecciones y exploraciones;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/629                           ;20-05-26
2708;D-207-2021;Denuncia;Terminado - Absolución;27-09-2021;28-08-2024;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2708                          ;11880;EMPRESTITO LOS MELIES;Región de los Lagos;Osorno;-40.60037856;-72.94982239;Minería;Minera no metálica;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11880                         ;20-05-26
2709;D-208-2021;Denuncia;Terminado - Sanción;27-09-2021;21-08-2024;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2709                          ;13556;TRANSPORTE PELIGROSOSANTUCOYA - TAMARUGAL;Región de Antofagasta;María Elena;-22.60479904;-69.81282442;Transportes y almacenajes;Transporte de sustancias peligrosas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13556                         ;20-05-26
2710;D-209-2021;Denuncia;Programa de Cumplimiento en ejecución;27-09-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2710                          ;6731;ESTACIONAMIENTO SUBTERRANEO PLAZA OSCAR CASTRO - SANTIAGO;Región Metropolitana;Santiago;-33.433475;-70.649093;Equipamiento;Estacionamiento;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/6731                          ;20-05-26
2711;D-218-2021;Denuncia;Terminado - Sanción;28-09-2021;26-11-2024;No;1.2;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2711                          ;16872;NORTERRA SOCIEDAD ANONIMA;Región de Antofagasta;Antofagasta;-23.614258;-70.276079;Otras categorías;Servicios;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16872                         ;20-05-26
2712;D-210-2021;Denuncia;Terminado - PDC Satisfactorio;28-09-2021;21-06-2024;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2712                          ;2755;HOTEL LAGO GREY;Región de Magallanes y la Antártica Chilena;Torres del Paine;-51.122584;-73.116912;Equipamiento;Establecimiento / Infraestructura para turismo;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/2755                          ;20-05-26
2713;D-211-2021;Denuncia;Terminado - PDC Satisfactorio;28-09-2021;07-03-2025;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2713                          ;18836;HORTIFRUT CHILE;Región Metropolitana;Huechuraba;-33.45694;-70.64827;Agroindustrias;Producción agrícola / cultivos;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18836                         ;20-05-26
2714;D-219-2021;Denuncia;Terminado - PDC Satisfactorio;28-09-2021;05-03-2025;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2714                          ;18839;FORD MOTOR COMPANY CHILE SPA;Región Metropolitana;Las Condes;-33.416512;-70.593789;Instalación fabril;Otras;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18839                         ;20-05-26
2715;D-212-2021;Denuncia;Terminado - PDC Satisfactorio;28-09-2021;18-06-2024;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2715                          ;9545;S/E EL AVELLANO;Región del Biobío;Los Ángeles;-37.4424923;-72.3289506;Energía;Subestación;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/9545                          ;20-05-26
2716;D-213-2021;Denuncia;Terminado - PDC Satisfactorio;28-09-2021;25-05-2023;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2716                          ;2453;PLANTA CARNES ÑUBLE;Región de Ñuble;Chillán;-36.579414424328284;-72.10159992010408;Agroindustrias;Planta procesadora de productos agrícolas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/2453                          ;20-05-26
2717;D-214-2021;Denuncia;Terminado - PDC Satisfactorio;28-09-2021;18-06-2024;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2717                          ;15162;CENTRO LOGÍSTICO REINVENT ZONA NORTE;Región de Antofagasta;Antofagasta;-23.6509279;-70.39750219999996;Transportes y almacenajes;Centro de almacenamiento de sustancias peligrosas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15162                         ;20-05-26
2718;D-220-2021;Denuncia;Terminado - PDC Satisfactorio;28-09-2021;27-07-2023;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2718                          ;3226;CES LLINGUA (RNA 102541);Región de los Lagos;Quinchao;-42.436714;-73.476828;Pesca y Acuicultura;Centro de engorda de salmones;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/3226                          ;20-05-26
2719;D-215-2021;Denuncia;Terminado - Absolución;28-09-2021;24-06-2022;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2719                          ;7596;LINEA DE TRANSMISION ELECTRICA - MELIPILLA;Región Metropolitana;Melipilla;-33.630566;-71.21099699999999;Energía;Línea de transmisión;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/7596                          ;20-05-26
2720;D-216-2021;Denuncia;Terminado - PDC Satisfactorio;28-09-2021;06-03-2025;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2720                          ;126;ENERGIAS INDUSTRIALES S.A.;Región Metropolitana;Lampa;-33.605914;-70.656712;Agroindustrias;Planta procesadora de productos pecuarios;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/126                           ;20-05-26
2722;D-222-2021;Denuncia;Terminado - Sanción;28-09-2021;17-06-2022;No;11.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2722                          ;6823;EXTRACCION DE ARIDOS EN SECTOR PUENTE INGENIERO MARAMBIO - MELIPILLA;Región Metropolitana;Melipilla;-33.711347;-71.203347;Minería;Minera no metálica;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/6823                          ;20-05-26
2723;D-223-2021;Denuncia;Terminado - Sanción;28-09-2021;29-07-2024;No;23.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2723                          ;18837;MEGASALUD SPA;Región Metropolitana;Providencia;-33.422745;-70.621434;Equipamiento;Centro de salud humana;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18837                         ;20-05-26
2724;D-224-2021;Denuncia;Programa de Cumplimiento en ejecución;28-09-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2724                          ;18838;FORESTALMAGASA LIMITADA;Región de la Araucanía;Angol;-38.760142;-72.609798;Forestal;Aserradero / procesadora de madera;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18838                         ;20-05-26
2725;D-225-2021;Denuncia;Terminado - Sanción;04-10-2021;14-06-2022;No;3.3;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2725                          ;15955;RESTAURANTE OASIS;Región Metropolitana;Santiago;-33.4385039;-70.64887199999998;Equipamiento;Restorán / Servicio de comidas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15955                         ;20-05-26
2726;F-087-2021;Fiscalización;Programa de Cumplimiento en ejecución;05-10-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2726                          ;14899;ETFA 010-03- CESMEC S.A SEDE IQUIQUE;Región de Tarapacá;Iquique;-20.244401342985253;-70.1227283477782;ETFA;Agua potable/bebida;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14899                         ;20-05-26
2727;D-228-2021;Denuncia;Terminado - Sanción;07-10-2021;07-04-2025;No;32.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2727                          ;18676;VERTEDERO EL TOTORAL;Región de Valparaíso;El Quisco;-33.432173;-71.644217;Saneamiento Ambiental;Vertedero;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18676                         ;20-05-26
2728;D-226-2021;Denuncia;Programa de Cumplimiento en ejecución;08-10-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2728                          ;3905;CENTRAL HIDROELECTRICA GUAYACAN - SAN JOSE DE MAIPO;Región Metropolitana;San José de Maipo;-33.626673;-70.354519;Energía;Central hidroeléctrica de pasada;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/3905                          ;20-05-26
2729;D-227-2021;Denuncia;Terminado - Archivado;07-10-2021;30-06-2022;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2729                          ;16732;TIENDA LAS BELLOTAS;Región Metropolitana;Las Condes;-33.4246539;-70.58425;Equipamiento;Oficina comercial;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16732                         ;20-05-26
2730;F-089-2021;Fiscalización;Terminado - PDC Satisfactorio;15-10-2021;23-04-2025;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2730                          ;8084;MUELLE DE OPERACIONES NAVIERA PATAGONIA SUR;Región de Magallanes y la Antártica Chilena;Natales;-51.697487;-72.525482;Infraestructura Portuaria;Puerto;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/8084                          ;20-05-26
2731;F-091-2021;Fiscalización;Programa de Cumplimiento en ejecución;25-10-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2731                          ;11796;PLANTA PRESLEX;Región del Libertador General Bernardo O'Higgins;Peralillo;-34.47812689;-71.37512792;Saneamiento Ambiental;Planta de tratamiento de residuos peligrosos;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11796                         ;20-05-26
2732;D-230-2021;Denuncia;En curso;14-10-2021;;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2732                          ;10901;EXTRACCION DE ARIDOS POZO MALDONADO;Región de los Lagos;Puerto Montt;-41.43007;-72.85336;Minería;Minera no metálica;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/10901                         ;20-05-26
2733;D-232-2021;Denuncia;Programa de Cumplimiento en ejecución;27-10-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2733                          ;2880;ACOPIO DE CONCHAS Y PLANTA DE CAL AGRICOLA CHILOE;Región de los Lagos;Castro;-42.3972170052789;-73.7053900145405;Pesca y Acuicultura;Elaboración y procesado de recursos hidrobiológicos;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/2880                          ;20-05-26
2734;D-231-2021;Denuncia;Terminado - Sanción;27-10-2021;15-01-2024;No;9.9;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2734                          ;10142;WATT´S OSORNO;Región de los Lagos;Osorno;-40.5896;-73.0944;Agroindustrias;Elaboración de productos lácteos;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/10142                         ;20-05-26
2735;D-233-2021;Denuncia;En curso;03-11-2021;;No;28.9;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2735                          ;17141;BOULEVAR ARICA CITY CENTER;Región de Arica y Parinacota;Arica;-18.478539477273017;-70.32248729538028;Equipamiento;Restorán / Servicio de comidas;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17141                         ;20-05-26
2736;F-090-2021;Fiscalización;Programa de Cumplimiento en ejecución;03-11-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2736                          ;18519;PARQUE FOTOVOLTAICO AEROPUERTO;Región del Maule;Talca;-35.384229;-71.594102;Energía;Parque solar;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18519                         ;20-05-26
2737;D-236-2021;Denuncia;Terminado - Sanción;02-11-2021;24-06-2022;No;39.0;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2737                          ;16896;TOTTUS VIVACETA;Región Metropolitana;Independencia;-33.41901270531046;-70.66436290740967;Equipamiento;Centro comercial;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16896                         ;20-05-26
2738;D-235-2021;Denuncia;En curso;08-11-2021;;No;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2738                          ;18207;CONDOMINIO BRISAS DEL NORTE;Región de Antofagasta;Antofagasta;-23.5535913097855;-70.3977526309327;Vivienda e Inmobiliarios;Edificio Habitacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18207                         ;20-05-26
2739;D-229-2021;Denuncia;Programa de Cumplimiento en ejecución;27-10-2021;;Sí;;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2739                          ;16092;UNIVERSIDAD NACIONAL ANDRÉS BELLO CAMPUS REPÚBLICA;Región Metropolitana;Santiago;-33.4524106;-70.66729320000002;Equipamiento;Establecimiento educacional;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16092                         ;20-05-26
2740;D-234-2021;Denuncia;Terminado - Sanción;05-11-2021;21-07-2022;No;1.2;https://snifa.sma.gob.cl/Sancionatorio/Ficha/2740                          ;15923;JUNTA DE VECINOS POBLACIÓN TORREBLANCA;Región de Atacama;Copiapó;-27.3765518;-70.3148175;Equipamiento;Centro deportivo / gimnasio;http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15923                         ;20-05-26
